0	-1.68775E-8
0.02615	-1.67623E-8
0.0523	-1.66716E-8
0.07855	-1.6581E-8
0.10494	-1.65022E-8
0.13109	-1.64275E-8
0.15735	-1.63566E-8
0.18362	-1.62866E-8
0.23107	-1.61655E-8
0.25743	-1.61011E-8
0.28377	-1.60381E-8
0.30993	-1.59738E-8
0.33802	-1.59101E-8
0.36476	-1.5847E-8
0.39092	-1.57894E-8
0.41719	-1.57284E-8
0.44344	-1.56691E-8
0.4696	-1.5615E-8
0.49573	-1.55574E-8
0.52198	-1.54997E-8
0.54814	-1.54449E-8
0.57546	-1.53842E-8
0.60213	-1.53303E-8
0.62827	-1.52744E-8
0.65527	-1.52218E-8
0.68218	-1.51634E-8
0.73299	-1.50652E-8
0.75917	-1.50102E-8
0.78563	-1.49595E-8
0.81178	-1.49047E-8
0.84065	-1.48549E-8
0.86761	-1.48008E-8
0.89438	-1.47523E-8
0.92109	-1.46995E-8
0.94723	-1.46527E-8
0.97337	-1.4603E-8
0.99957	-1.45553E-8
1.02643	-1.45038E-8
1.05287	-1.44575E-8
1.07898	-1.44102E-8
1.10537	-1.43627E-8
1.13194	-1.4316E-8
1.15834	-1.4269E-8
1.1846	-1.42249E-8
1.23486	-1.41371E-8
1.26118	-1.40931E-8
1.28741	-1.40478E-8
1.31355	-1.40058E-8
1.34174	-1.39568E-8
1.36823	-1.39112E-8
1.39437	-1.387E-8
1.42173	-1.38278E-8
1.4482	-1.37789E-8
1.47435	-1.37405E-8
1.5013	-1.36957E-8
1.52754	-1.36548E-8
1.55369	-1.36128E-8
1.57984	-1.35718E-8
1.6074	-1.35254E-8
1.63364	-1.34883E-8
1.66037	-1.34442E-8
1.68762	-1.34053E-8
1.73772	-1.33279E-8
1.7641	-1.32849E-8
1.79115	-1.32493E-8
1.81729	-1.32086E-8
1.84349	-1.31676E-8
1.86988	-1.31306E-8
1.89603	-1.3091E-8
1.92232	-1.3053E-8
1.94927	-1.30145E-8
1.97542	-1.29768E-8
2.00296	-1.29347E-8
2.02912	-1.28978E-8
2.05527	-1.28599E-8
2.0816	-1.28259E-8
2.10818	-1.27835E-8
2.13432	-1.27493E-8
2.1616	-1.2708E-8
2.18848	-1.26732E-8
2.2386	-1.26031E-8
2.26478	-1.25684E-8
2.29212	-1.25276E-8
2.31886	-1.24926E-8
2.34517	-1.24562E-8
2.3724	-1.24205E-8
2.39857	-1.23848E-8
2.42472	-1.23511E-8
2.45144	-1.2313E-8
2.47791	-1.22804E-8
2.50403	-1.2245E-8
2.53124	-1.22097E-8
2.55771	-1.21746E-8
2.58412	-1.21404E-8
2.61116	-1.21028E-8
2.63732	-1.20717E-8
2.66354	-1.2037E-8
2.69086	-1.20007E-8
2.74049	-1.19386E-8
2.76772	-1.19042E-8
2.79398	-1.18701E-8
2.82014	-1.18389E-8
2.84887	-1.18008E-8
2.87502	-1.17688E-8
2.90119	-1.17359E-8
2.92783	-1.17042E-8
2.95425	-1.16722E-8
2.98041	-1.16385E-8
3.00824	-1.16048E-8
3.03452	-1.15742E-8
3.06087	-1.15423E-8
3.08699	-1.15104E-8
3.11432	-1.14754E-8
3.14048	-1.14445E-8
3.16674	-1.14145E-8
3.19296	-1.13834E-8
3.2438	-1.13219E-8
3.27074	-1.12915E-8
3.2976	-1.12617E-8
3.32376	-1.12276E-8
3.35043	-1.11977E-8
3.37659	-1.11698E-8
3.40273	-1.11369E-8
3.42931	-1.11072E-8
3.45626	-1.10749E-8
3.48285	-1.10447E-8
3.50897	-1.10133E-8
3.53539	-1.09869E-8
3.56154	-1.09534E-8
3.5878	-1.09268E-8
3.61471	-1.08961E-8
3.64086	-1.08653E-8
	
