0	-1.63375E-8
0.0263	-1.61899E-8
0.05244	-1.60871E-8
0.07859	-1.59947E-8
0.10498	-1.59152E-8
0.13164	-1.58381E-8
0.15779	-1.577E-8
0.18395	-1.57046E-8
0.21008	-1.56382E-8
0.26097	-1.55195E-8
0.28713	-1.54604E-8
0.31443	-1.53978E-8
0.34081	-1.53413E-8
0.36697	-1.52824E-8
0.39312	-1.52278E-8
0.41991	-1.5171E-8
0.44608	-1.5115E-8
0.47309	-1.5058E-8
0.49925	-1.50093E-8
0.52613	-1.49515E-8
0.55272	-1.48982E-8
0.57889	-1.48466E-8
0.60532	-1.47942E-8
0.63206	-1.47412E-8
0.65851	-1.46912E-8
0.68492	-1.46416E-8
0.71136	-1.45898E-8
0.76201	-1.44948E-8
0.78843	-1.44471E-8
0.81547	-1.43968E-8
0.84352	-1.43462E-8
0.86995	-1.42973E-8
0.89704	-1.42514E-8
0.9232	-1.42028E-8
0.94944	-1.41589E-8
0.97559	-1.4113E-8
1.00174	-1.40659E-8
1.02823	-1.40208E-8
1.05485	-1.39776E-8
1.08099	-1.39322E-8
1.10747	-1.38872E-8
1.13363	-1.38419E-8
1.161	-1.37964E-8
1.18723	-1.37545E-8
1.21339	-1.37095E-8
1.2649	-1.36267E-8
1.2913	-1.35857E-8
1.31744	-1.35426E-8
1.34561	-1.35007E-8
1.37176	-1.34557E-8
1.39823	-1.34159E-8
1.42489	-1.3375E-8
1.45104	-1.33333E-8
1.47837	-1.32917E-8
1.50498	-1.32503E-8
1.53114	-1.32122E-8
1.55782	-1.31686E-8
1.58397	-1.31329E-8
1.61013	-1.30891E-8
1.63636	-1.30541E-8
1.66376	-1.30137E-8
1.69005	-1.29735E-8
1.71619	-1.29346E-8
1.76654	-1.28624E-8
1.7927	-1.2827E-8
1.81886	-1.27907E-8
1.84502	-1.27509E-8
1.87144	-1.27144E-8
1.89794	-1.26774E-8
1.92409	-1.26397E-8
1.95032	-1.26019E-8
1.97743	-1.25656E-8
2.00358	-1.25258E-8
2.02979	-1.24922E-8
2.05663	-1.2455E-8
2.08372	-1.24168E-8
2.11	-1.23806E-8
2.13616	-1.23452E-8
2.16248	-1.2308E-8
2.18907	-1.22743E-8
2.21523	-1.22381E-8
2.26484	-1.21708E-8
2.29159	-1.21356E-8
2.31797	-1.21041E-8
2.34434	-1.20664E-8
2.37048	-1.20325E-8
2.39753	-1.19969E-8
2.42388	-1.1964E-8
2.45006	-1.19284E-8
2.47737	-1.18951E-8
2.50389	-1.18609E-8
2.53104	-1.18279E-8
2.5572	-1.1795E-8
2.58425	-1.17584E-8
2.6104	-1.17253E-8
2.63708	-1.16938E-8
2.66322	-1.16604E-8
2.68945	-1.16275E-8
2.71635	-1.15958E-8
2.77077	-1.15298E-8
2.79764	-1.14946E-8
2.82399	-1.1464E-8
2.85033	-1.1431E-8
2.87717	-1.13994E-8
2.90375	-1.13689E-8
2.93003	-1.1338E-8
2.95643	-1.13068E-8
2.98257	-1.12756E-8
3.0098	-1.12433E-8
3.03652	-1.1212E-8
3.06267	-1.11797E-8
3.08907	-1.11503E-8
3.11544	-1.11186E-8
3.14159	-1.10887E-8
3.16775	-1.10576E-8
3.19386	-1.10262E-8
3.22147	-1.09964E-8
3.26857	-1.09417E-8
3.29536	-1.09078E-8
3.32153	-1.08815E-8
3.34819	-1.08494E-8
3.37455	-1.08242E-8
3.4007	-1.07903E-8
3.42687	-1.07616E-8
3.45337	-1.07338E-8
3.47968	-1.07015E-8
3.50583	-1.06739E-8
3.53283	-1.06441E-8
3.55988	-1.06136E-8
3.58623	-1.05837E-8
3.61339	-1.05548E-8
3.64006	-1.05232E-8
3.66728	-1.04949E-8
