0	-5.5237E-9
0.02668	-5.4697E-9
0.05355	-5.4252E-9
0.0797	-5.3928E-9
0.10629	-5.3608E-9
0.13245	-5.3326E-9
0.16017	-5.3043E-9
0.18632	-5.2799E-9
0.21248	-5.2549E-9
0.23882	-5.2316E-9
0.26496	-5.2097E-9
0.29157	-5.1864E-9
0.3499	-5.1371E-9
0.3764	-5.1168E-9
0.40256	-5.0972E-9
0.42926	-5.0745E-9
0.45541	-5.0549E-9
0.48276	-5.0351E-9
0.50892	-5.013E-9
0.53541	-4.9927E-9
0.56285	-4.974E-9
0.58911	-4.9542E-9
0.61654	-4.9346E-9
0.64309	-4.9158E-9
0.66953	-4.8963E-9
0.69613	-4.8785E-9
0.72228	-4.8604E-9
0.74893	-4.8413E-9
0.77509	-4.8224E-9
0.80124	-4.8043E-9
0.85202	-4.7694E-9
0.87819	-4.7533E-9
0.90436	-4.7346E-9
0.93157	-4.7176E-9
0.95773	-4.6991E-9
0.98447	-4.6841E-9
1.01139	-4.6648E-9
1.03769	-4.6492E-9
1.06412	-4.6322E-9
1.09095	-4.6152E-9
1.11709	-4.5981E-9
1.14423	-4.5816E-9
1.17103	-4.5649E-9
1.19725	-4.5485E-9
1.22396	-4.5332E-9
1.25011	-4.5156E-9
1.27719	-4.4997E-9
1.30347	-4.4834E-9
1.35464	-4.4529E-9
1.3808	-4.4386E-9
1.40795	-4.4216E-9
1.43475	-4.405E-9
1.46203	-4.3901E-9
1.48903	-4.3735E-9
1.51539	-4.3587E-9
1.54193	-4.3438E-9
1.56836	-4.3284E-9
1.59452	-4.3135E-9
1.62122	-4.2989E-9
1.64738	-4.2831E-9
1.67404	-4.2682E-9
1.70078	-4.2532E-9
1.72694	-4.2393E-9
1.75334	-4.2238E-9
1.78002	-4.2093E-9
1.80617	-4.1951E-9
1.85713	-4.1667E-9
1.88329	-4.1535E-9
1.90988	-4.1377E-9
1.93603	-4.125E-9
1.96291	-4.1105E-9
1.98932	-4.0962E-9
2.01572	-4.0812E-9
2.0425	-4.0682E-9
2.0697	-4.053E-9
2.09585	-4.0399E-9
2.122	-4.0259E-9
2.14816	-4.0128E-9
2.17554	-3.997E-9
2.2017	-3.9844E-9
2.22795	-3.9709E-9
2.25443	-3.9573E-9
2.28069	-3.9455E-9
2.30685	-3.9309E-9
2.35862	-3.9053E-9
2.38524	-3.8911E-9
2.4115	-3.8794E-9
2.43766	-3.866E-9
2.46398	-3.8527E-9
2.49074	-3.8377E-9
2.5169	-3.8267E-9
2.54322	-3.8125E-9
2.56945	-3.8015E-9
2.59608	-3.7883E-9
2.62223	-3.7752E-9
2.64907	-3.7619E-9
2.67524	-3.75E-9
2.70164	-3.736E-9
2.7278	-3.7253E-9
2.75435	-3.7125E-9
2.78082	-3.7007E-9
2.80733	-3.6874E-9
2.86067	-3.6627E-9
2.88737	-3.6502E-9
2.91352	-3.6372E-9
2.93967	-3.6257E-9
2.96584	-3.6142E-9
2.99286	-3.6017E-9
3.01902	-3.589E-9
3.04545	-3.5776E-9
3.07183	-3.5655E-9
3.09864	-3.5537E-9
3.1248	-3.5423E-9
3.15173	-3.5297E-9
3.17821	-3.519E-9
3.20437	-3.5058E-9
3.2311	-3.4953E-9
3.25739	-3.4824E-9
3.28354	-3.4721E-9
3.31017	-3.4602E-9
3.36261	-3.4375E-9
3.38981	-3.4249E-9
3.4168	-3.4131E-9
3.44474	-3.402E-9
3.47089	-3.3904E-9
3.49714	-3.3795E-9
3.52349	-3.3685E-9
3.54965	-3.3571E-9
3.57731	-3.3452E-9
3.60346	-3.3348E-9
3.62977	-3.3236E-9
3.65682	-3.3106E-9
	
